"ID_vol";"Year";"Month";"DayofMonth";"DayOfWeek";"Dep_hour";"Dep_min";"Arr_hour";"Arr_min";"ArrDelay";"DepDelay";"Origin";"Dest";"Distance"
"7387";2008;"09";"25";4;"14";"02";"17";"08";-2;-2;"GEG";"DEN";836
"7388";2008;"07";"05";6;"07";"21";"08";"30";-12;-6;"PHX";"ONT";325
"7389";2008;"11";"12";3;"16";"06";"17";"16";-9;-4;"DFW";"SGF";364
"7390";2008;"12";"23";2;"12";"21";"17";"10";38;32;"DEN";"ATL";1199
"7391";2008;"07";"25";5;"16";"53";"19";"43";29;-6;"DTW";"EWR";487
"7392";2008;"01";"03";4;"19";"12";"21";"49";44;32;"MCO";"IND";828
"7393";2008;"12";"01";1;"11";"43";"14";"38";28;43;"BNA";"LGA";764
"7394";2008;"04";"15";2;"11";"21";"12";"28";-7;-4;"SHV";"MEM";285
"7395";2008;"08";"28";4;"11";"27";"14";"23";-7;-3;"EWR";"FLL";1065
"7396";2008;"12";"02";2;"14";"55";"16";"24";23;22;"MCO";"ATL";403
"7397";2008;"05";"17";6;"18";"29";"20";"27";-23;-6;"IAH";"SJC";1608
"7398";2008;"09";"19";5;"09";"23";"12";"12";0;-4;"ORD";"GSO";590
"7399";2008;"04";"18";5;"15";"24";"20";"47";2;4;"DFW";"SJU";2165
"7400";2008;"07";"20";7;"07";"43";"09";"19";24;28;"CLE";"DFW";1021
"7401";2008;"06";"08";7;"10";"23";"11";"39";-21;8;"LGA";"RDU";431
"7402";2008;"05";"03";6;"12";"04";"14";"07";-3;-1;"MCO";"SAT";1040
"7403";2008;"02";"25";1;NA;NA;NA;NA;NA;NA;"ORD";"CID";196
"7404";2008;"12";"27";6;"14";"15";"16";"59";-6;5;"BNA";"PHX";1448
"7405";2008;"06";"06";5;"12";"24";"13";"28";0;-4;"DTW";"PHX";1671
"7406";2008;"04";"30";3;"16";"36";"18";"28";-16;-4;"CVG";"EWR";569
"7407";2008;"09";"16";2;"08";"29";"11";"13";-46;-6;"JFK";"LAX";2475
"7408";2008;"01";"02";3;"08";"45";"11";"19";38;25;"IAD";"TPA";810
"7409";2008;"05";"28";3;"10";"44";"11";"50";13;-1;"PDX";"SEA";129
"7410";2008;"06";"10";2;"18";"41";"23";"36";-17;-7;"PHX";"STL";1262
"7411";2008;"11";"23";7;"09";"59";"11";"24";-18;0;"EWR";"CLE";404
"7412";2008;"06";"18";3;"19";"52";"20";"47";-8;-3;"MEM";"HSV";184
"7413";2008;"04";"13";7;"12";"07";"12";"42";-8;-2;"EUG";"PDX";106
"7414";2008;"09";"14";7;"13";"40";"14";"43";31;41;"RIC";"EWR";278
"7415";2008;"04";"30";3;"19";"10";"22";"35";5;10;"MDW";"MCO";989
"7416";2008;"11";"25";2;"13";"40";"19";"06";-22;-5;"PHX";"ATL";1587
"7417";2008;"04";"08";2;"10";"38";"17";"44";49;-6;"SFO";"ORD";1846
"7418";2008;"03";"19";3;"21";"23";"23";"22";7;33;"PBI";"BWI";883
"7419";2008;"05";"15";4;"18";"25";"19";"12";-26;-5;"DAY";"DTW";166
"7420";2008;"04";"25";5;"11";"28";"12";"39";-12;-1;"LGA";"DCA";214
"7421";2008;"05";"14";3;"05";"56";"07";"21";-23;-4;"AVP";"DTW";398
"7422";2008;"06";"25";3;"10";"00";"11";"42";-13;-5;"STL";"LAX";1593
"7423";2008;"08";"01";5;"07";"25";"10";"13";-17;0;"PVD";"FLL";1188
"7424";2008;"07";"03";4;"08";"21";"11";"05";-5;-5;"MEM";"CMH";518
"7425";2008;"09";"06";6;"10";"57";"12";"32";7;7;"RDU";"MCO";534
"7426";2008;"01";"28";1;"16";"36";"18";"14";22;1;"CVG";"DFW";812
"7427";2008;"09";"07";7;"14";"30";"17";"58";-9;20;"MSP";"EWR";1008
"7428";2008;"02";"25";1;"08";"54";"09";"46";16;14;"ELP";"LAS";584
"7429";2008;"11";"09";7;"14";"58";"16";"55";75;58;"LAS";"SFO";414
"7430";2008;"08";"04";1;"12";"42";"14";"09";19;16;"ATL";"ROA";357
"7431";2008;"10";"30";4;"15";"54";"16";"54";4;-6;"CHA";"ATL";106
"7432";2008;"06";"07";6;"05";"54";"08";"42";-15;-6;"PIA";"ATL";564
"7433";2008;"11";"12";3;"20";"30";"08";"10";10;-15;"HNL";"DFW";3784
"7434";2008;"11";"19";3;"20";"00";"21";"16";26;10;"ORD";"CWA";213
"7435";2008;"07";"02";3;"14";"24";"16";"29";14;19;"ORD";"LAX";1745
"7436";2008;"06";"22";7;"08";"58";"10";"07";-18;-2;"OAK";"LAX";337
"7437";2008;"02";"13";3;"09";"33";"14";"10";-12;-7;"LAS";"DFW";1055
"7438";2008;"06";"25";3;"06";"36";"08";"03";3;-9;"LAS";"PHX";256
"7439";2008;"12";"14";7;"13";"16";"20";"33";25;26;"SFO";"ATL";2139
"7440";2008;"03";"25";2;"11";"49";"14";"56";-3;11;"DEN";"ORD";888
"7441";2008;"02";"12";2;"06";"58";"08";"00";-5;-2;"SUN";"SLC";223
"7442";2008;"03";"26";3;"07";"16";"08";"36";-4;1;"SMF";"SNA";404
"7443";2008;"01";"02";3;"23";"08";"23";"49";79;88;"ORD";"BMI";116
"7444";2008;"10";"17";5;"09";"08";"11";"17";0;-2;"IAH";"SJC";1608
"7445";2008;"01";"30";3;"10";"35";"13";"40";-21;-5;"PHX";"AUS";872
"7446";2008;"02";"08";5;"05";"52";"09";"36";-4;-8;"MSP";"LGA";1020
"7447";2008;"01";"19";6;NA;NA;NA;NA;NA;NA;"FLL";"ATL";581
"7448";2008;"06";"06";5;"06";"00";"08";"40";0;0;"MEM";"CLT";512
"7449";2008;"10";"30";4;"20";"30";"21";"36";-10;-5;"ATL";"ATW";765
"7450";2008;"06";"19";4;"11";"29";"13";"11";5;-1;"MSP";"PDX";1426
"7451";2008;"01";"23";3;"18";"49";"22";"36";36;4;"EWR";"LAX";2454
"7452";2008;"08";"14";4;"09";"25";"12";"04";15;15;"LGA";"SAV";722
"7453";2008;"09";"02";2;"16";"22";"16";"52";-9;-2;"DEN";"COS";72
"7454";2008;"09";"23";2;"12";"41";"12";"48";-7;1;"ELP";"PHX";347
"7455";2008;"10";"25";6;"13";"53";"17";"28";-7;3;"MDW";"RSW";1105
"7456";2008;"03";"03";1;"15";"10";"16";"15";45;41;"FLG";"PHX";119
"7457";2008;"01";"02";3;"15";"02";"15";"34";2;4;"OGG";"HNL";100
"7458";2008;"10";"10";5;"14";"20";"15";"57";-13;-5;"DFW";"SLC";988
"7459";2008;"10";"18";6;"07";"35";"09";"26";-4;5;"SFO";"PHX";651
"7460";2008;"09";"01";1;"10";"20";"11";"00";-25;-8;"DTW";"GRR";120
"7461";2008;"09";"29";1;"13";"39";"22";"25";11;4;"SFO";"JFK";2586
"7462";2008;"11";"14";5;"13";"59";"16";"22";80;29;"MCO";"ATL";403
"7463";2008;"08";"05";2;"17";"05";"18";"22";-12;0;"TVC";"CVG";396
"7464";2008;"06";"09";1;"12";"42";"13";"36";0;6;"LAX";"SBP";155
"7465";2008;"03";"08";6;NA;NA;NA;NA;NA;NA;"CLE";"PBI";1020
"7466";2008;"10";"16";4;"18";"08";"19";"36";4;13;"IAH";"DEN";861
"7467";2008;"06";"02";1;"05";"53";"08";"31";-20;-7;"OAK";"SLC";588
"7468";2008;"11";"08";6;"07";"07";"10";"01";-21;-8;"SEA";"SLC";689
"7469";2008;"04";"16";3;"13";"19";"15";"35";45;12;"LGA";"CLE";418
"7470";2008;"06";"05";4;"11";"29";"17";"30";16;9;"PDX";"ORD";1739
"7471";2008;"12";"02";2;"13";"24";"16";"02";15;24;"SEA";"SAN";1050
"7472";2008;"07";"23";3;"07";"37";"08";"15";-18;-11;"DEN";"COS";72
"7473";2008;"03";"06";4;"14";"59";"16";"25";0;-1;"MDW";"OMA";423
"7474";2008;"04";"21";1;"12";"20";"14";"03";-7;-5;"DFW";"BNA";631
"7475";2008;"02";"01";5;"14";"48";"16";"10";-8;-7;"LEX";"DTW";296
"7476";2008;"06";"01";7;"16";"43";"18";"05";-10;-2;"SFO";"LAS";414
"7477";2008;"03";"31";1;"22";"15";"00";"19";94;105;"ORD";"CLE";316
"7478";2008;"02";"16";6;"11";"20";"12";"47";4;5;"DEN";"SLC";391
"7479";2008;"02";"03";7;"10";"38";"13";"17";15;23;"SFO";"SLC";599
"7480";2008;"07";"03";4;"11";"53";"13";"33";-2;-7;"LGA";"RDU";431
"7481";2008;"10";"12";7;"17";"45";"21";"19";-6;0;"DFW";"PBI";1103
"7482";2008;"04";"08";2;"15";"45";"18";"06";32;25;"ROC";"ATL";749
"7483";2008;"10";"11";6;"10";"40";"12";"39";-6;-5;"TUS";"ABQ";321
"7484";2008;"06";"24";2;"14";"07";"22";"29";-5;7;"LGB";"BOS";2602
"7485";2008;"12";"02";2;"09";"14";"10";"40";15;4;"MKE";"MSP";297
"7486";2008;"03";"14";5;"11";"21";"16";"53";-6;1;"LAS";"ORD";1515
"7487";2008;"03";"10";1;"19";"41";"21";"14";11;11;"CVG";"BUF";410
"7488";2008;"01";"03";4;"22";"54";"06";"42";34;38;"SEA";"EWR";2401
"7489";2008;"07";"02";3;"15";"34";"16";"57";-15;-6;"SFO";"LAS";414
"7490";2008;"07";"07";1;"08";"24";"11";"38";18;-6;"MIA";"JFK";1090
"7491";2008;"02";"15";5;"14";"07";"15";"10";-10;-8;"LGB";"FAT";222
"7492";2008;"07";"23";3;"06";"00";"09";"37";9;0;"PDX";"DEN";992
"7493";2008;"07";"05";6;"16";"00";"18";"48";-22;0;"BOS";"DFW";1562
"7494";2008;"11";"11";2;"09";"07";"11";"44";7;7;"IAH";"ORD";925
"7495";2008;"10";"12";7;"19";"41";"20";"46";-12;-4;"MEM";"EVV";247
"7496";2008;"10";"09";4;"13";"48";"14";"52";-18;-2;"LAS";"SAN";258
"7497";2008;"02";"19";2;"19";"30";"20";"35";0;3;"DTW";"DLH";541
"7498";2008;"04";"08";2;"06";"18";"08";"22";8;18;"BNA";"CVG";230
"7499";2008;"11";"04";2;"14";"09";"15";"24";-10;-6;"JAN";"IAH";351
"7500";2008;"02";"01";5;"06";"00";"06";"57";-16;0;"CHA";"CVG";278
"7501";2008;"10";"17";5;"21";"17";"22";"10";-5;-3;"DFW";"DEN";641
"7502";2008;"09";"17";3;"11";"10";"12";"33";-13;3;"DCA";"DTW";405
"7503";2008;"07";"04";5;"10";"46";"16";"01";-12;1;"DEN";"DCA";1476
"7504";2008;"12";"24";3;"10";"16";"12";"23";13;6;"MSP";"XNA";596
"7505";2008;"02";"11";1;"17";"25";"18";"34";-1;0;"IAH";"DFW";224
"7506";2008;"06";"22";7;"09";"25";"10";"23";-4;-6;"CVG";"DEN";1069
"7507";2008;"12";"09";2;"12";"00";"13";"27";-27;-5;"COS";"PHX";551
"7508";2008;"06";"14";6;"08";"49";"10";"09";36;-2;"MCI";"DEN";533
"7509";2008;"05";"06";2;"10";"54";"12";"17";-13;-6;"ORD";"OMA";416
"7510";2008;"12";"15";1;"11";"13";"12";"36";6;0;"DEN";"MTJ";197
"7511";2008;"03";"02";7;"06";"36";"08";"46";-8;-4;"ATL";"LGA";761
"7512";2008;"04";"17";4;"16";"44";"18";"45";127;124;"IAH";"MCI";643
"7513";2008;"05";"01";4;"09";"12";"12";"16";-15;-8;"FLL";"DTW";1127
"7514";2008;"02";"27";3;"22";"30";"06";"08";-1;-5;"LAX";"MCO";2217
"7515";2008;"04";"28";1;"13";"42";"14";"42";-5;-3;"MRY";"ONT";296
"7516";2008;"01";"28";1;"09";"13";"11";"53";-23;3;"CLE";"MIA";1080
"7517";2008;"12";"18";4;"11";"56";"13";"30";5;1;"MCO";"STL";880
"7518";2008;"05";"19";1;"07";"00";"08";"29";-6;-5;"SFO";"SNA";372
"7519";2008;"04";"30";3;"22";"59";"00";"50";-14;-6;"ATL";"PHL";665
"7520";2008;"04";"23";3;"20";"12";"22";"46";31;42;"PBI";"ISP";1052
"7521";2008;"08";"13";3;"07";"58";"13";"11";6;-2;"LAX";"DFW";1235
"7522";2008;"10";"03";5;"22";"55";"07";"45";-8;0;"HNL";"PHX";2917
"7523";2008;"03";"23";7;"09";"46";"13";"02";-13;-4;"ORD";"JAX";865
"7524";2008;"04";"17";4;"09";"01";"09";"08";-11;-2;"DTW";"ORD";235
"7525";2008;"01";"08";2;"14";"18";"17";"06";-9;-2;"STL";"BWI";737
"7526";2008;"09";"14";7;"19";"06";"22";"33";-14;-4;"DFW";"CLE";1021
"7527";2008;"07";"05";6;"07";"41";"15";"51";-1;-4;"SFO";"IAD";2419
"7528";2008;"02";"15";5;"11";"43";"14";"03";-17;-7;"MIA";"BWI";946
"7529";2008;"01";"12";6;"06";"50";"12";"28";3;-5;"SFO";"DFW";1464
"7530";2008;"09";"13";6;"19";"22";"20";"36";-20;-8;"IAD";"JFK";228
"7531";2008;"06";"18";3;"06";"28";"09";"48";-7;-2;"SAT";"ATL";874
"7532";2008;"05";"13";2;"07";"58";"09";"43";2;-1;"SFO";"PDX";550
"7533";2008;"04";"04";5;"08";"41";"09";"38";-19;-4;"GRB";"MSP";252
"7534";2008;"12";"24";3;"17";"45";"19";"12";37;35;"OAK";"LAS";407
"7535";2008;"06";"29";7;"16";"50";"18";"31";-2;-5;"ATL";"MCO";403
"7536";2008;"11";"16";7;"14";"56";"15";"47";-13;-6;"GJT";"DEN";212
"7537";2008;"11";"07";5;"11";"15";"12";"03";6;0;"SLC";"PSC";521
"7538";2008;"12";"30";2;"22";"43";"00";"04";1;8;"JFK";"BUF";301
"7539";2008;"06";"03";2;"06";"27";"09";"28";-9;-3;"ORD";"EWR";719
"7540";2008;"02";"22";5;"22";"10";"23";"17";26;25;"ATL";"ORD";606
"7541";2008;"01";"20";7;"19";"06";"20";"35";16;26;"IAH";"MGM";554
"7542";2008;"04";"02";3;"21";"20";"22";"13";6;10;"ANC";"FAI";261
"7543";2008;"02";"18";1;"13";"17";"17";"53";-8;5;"LAX";"SAT";1210
"7544";2008;"02";"18";1;"06";"46";"11";"57";-12;1;"SNA";"IAH";1347
"7545";2008;"02";"20";3;"08";"27";"11";"20";-20;-3;"MEM";"BWI";787
"7546";2008;"03";"23";7;"18";"01";"20";"13";-34;1;"PHL";"LAS";2176
"7547";2008;"05";"23";5;"05";"56";"08";"50";-2;-4;"ORD";"RDU";647
"7548";2008;"01";"07";1;"15";"21";"15";"34";0;-5;"DTW";"MDW";229
"7549";2008;"07";"21";1;"08";"00";"11";"19";6;0;"JAN";"DCA";860
"7550";2008;"02";"10";7;"14";"10";"14";"52";2;0;"KOA";"HNL";163
"7551";2008;"03";"16";7;"20";"26";"23";"10";79;66;"EWR";"ATL";745
"7552";2008;"08";"25";1;"07";"26";"09";"34";-13;-4;"PIT";"TPA";873
"7553";2008;"02";"15";5;"21";"35";"22";"29";44;55;"ORD";"EVV";273
"7554";2008;"02";"01";5;"11";"11";"13";"51";21;16;"ELP";"DFW";551
"7555";2008;"04";"28";1;"07";"15";"10";"27";10;0;"LGA";"PBI";1035
"7556";2008;"12";"24";3;"10";"41";"12";"00";75;26;"CMH";"ORD";296
"7557";2008;"03";"27";4;"15";"19";"16";"28";19;9;"AUS";"IAH";140
"7558";2008;"12";"08";1;"08";"58";"11";"18";13;-2;"DCA";"DEN";1476
"7559";2008;"12";"26";5;"21";"41";"23";"01";36;41;"SNA";"SMF";404
"7560";2008;"11";"18";2;"20";"49";"00";"33";-20;-1;"PHX";"ANC";2551
"7561";2008;"02";"17";7;"09";"31";"11";"25";-53;-9;"CLT";"LAX";2125
"7562";2008;"04";"30";3;"07";"59";"16";"11";-28;-6;"SFO";"JFK";2586
"7563";2008;"06";"16";1;"08";"41";"11";"21";13;1;"ATL";"LGA";761
"7564";2008;"05";"06";2;"09";"52";"15";"35";-3;2;"SLC";"ATL";1589
"7565";2008;"09";"05";5;"20";"08";"21";"08";-8;12;"RDU";"MKE";689
"7566";2008;"05";"09";5;"21";"46";"23";"27";45;46;"DEN";"PDX";992
"7567";2008;"04";"04";5;"19";"55";"22";"14";139;147;"EWR";"DEN";1605
"7568";2008;"12";"16";2;"13";"31";"15";"33";35;-9;"MLI";"DEN";751
"7569";2008;"03";"01";6;"19";"29";"21";"30";21;19;"IAH";"MCI";643
"7570";2008;"10";"16";4;"21";"58";"05";"20";-16;-2;"LAS";"EWR";2227
"7571";2008;"05";"15";4;"05";"55";"07";"36";-4;-10;"BOS";"ORD";867
"7572";2008;"08";"01";5;"16";"36";"17";"40";10;6;"HOU";"DAL";239
"7573";2008;"12";"17";3;NA;NA;NA;NA;NA;NA;"EWR";"ORD";719
"7574";2008;"04";"10";4;"12";"01";"13";"23";-17;-12;"OAK";"SNA";371
"7575";2008;"12";"18";4;"18";"17";"21";"02";157;157;"TUL";"CVG";646
"7576";2008;"02";"27";3;"12";"13";"14";"24";-4;-7;"RDM";"SFO";462
"7577";2008;"02";"27";3;"16";"30";"18";"09";0;6;"ATL";"DCA";547
"7578";2008;"12";"09";2;"12";"22";"13";"41";26;22;"MSN";"MSP";228
"7579";2008;"08";"13";3;"14";"47";"16";"21";1;1;"ATL";"CMH";446
"7580";2008;"06";"17";2;"15";"50";"18";"58";-3;0;"JFK";"LAX";2475
"7581";2008;"07";"31";4;"15";"00";"16";"50";0;0;"CVG";"JAX";614
"7582";2008;"04";"03";4;"09";"37";"10";"30";4;7;"DEN";"LAS";629
"7583";2008;"12";"05";5;"08";"32";"11";"15";26;5;"EWR";"CLT";529
"7584";2008;"02";"24";7;"18";"59";"20";"18";-9;-3;"ATL";"TPA";406
"7585";2008;"10";"29";3;"18";"51";"22";"21";-1;1;"IAH";"CLT";913
"7586";2008;"08";"06";3;"19";"00";"20";"48";23;35;"SJC";"SEA";697
"7587";2008;"08";"27";3;"15";"05";"17";"11";14;15;"ATL";"ROC";749
"7588";2008;"02";"03";7;"09";"05";"10";"18";23;22;"DTW";"CMH";155
"7589";2008;"02";"19";2;"08";"24";"10";"05";-19;-6;"JFK";"PIT";340
"7590";2008;"06";"07";6;"12";"39";"15";"41";1;-1;"MTJ";"DFW";722
"7591";2008;"11";"30";7;"21";"27";"01";"18";72;15;"DTW";"MIA";1145
"7592";2008;"06";"12";4;"20";"27";"22";"58";3;12;"DEN";"MCI";533
"7593";2008;"09";"18";4;"21";"06";"21";"45";-15;-9;"IAH";"LCH";127
"7594";2008;"11";"11";2;"15";"42";"19";"00";-2;3;"PHL";"PHX";2075
"7595";2008;"01";"27";7;"19";"15";"22";"02";-5;-5;"ORD";"AVP";631
"7596";2008;"08";"10";7;"06";"31";"06";"57";-8;-4;"JAX";"BNA";484
"7597";2008;"06";"25";3;"12";"49";"15";"03";-5;-3;"TPA";"BWI";842
"7598";2008;"08";"24";7;"08";"19";"10";"20";75;58;"OTH";"SFO";412
"7599";2008;"07";"09";3;"14";"40";"15";"32";-3;5;"ORD";"CID";196
"7600";2008;"08";"14";4;"17";"32";"18";"16";-7;-4;"SMF";"SFO";86
"7601";2008;"03";"15";6;"13";"16";"13";"54";78;91;"RDM";"PDX";116
"7602";2008;"05";"23";5;"08";"25";"09";"10";0;-5;"KOA";"HNL";163
"7603";2008;"12";"11";4;"20";"35";"21";"32";12;21;"ATL";"VLD";208
"7604";2008;"10";"08";3;"06";"46";"08";"06";-2;-3;"BTV";"ORD";763
"7605";2008;"04";"18";5;"09";"07";"09";"53";-24;-8;"TYS";"ATL";152
"7606";2008;"02";"12";2;"13";"50";"14";"30";-10;0;"ELP";"LAS";584
"7607";2008;"01";"03";4;"06";"20";"07";"07";-8;-2;"ACT";"DFW";89
"7608";2008;"09";"21";7;"14";"51";"16";"09";-5;1;"DEN";"SNA";846
"7609";2008;"06";"29";7;"13";"42";NA;NA;NA;6;"DTW";"LGA";501
"7610";2008;"03";"18";2;"15";"29";"17";"11";-9;4;"MCO";"MDW";989
"7611";2008;"03";"06";4;"17";"57";"21";"56";29;22;"IAH";"DCA";1208
"7612";2008;"02";"26";2;"07";"30";"09";"25";-5;-6;"RIC";"MCO";667
"7613";2008;"06";"12";4;"07";"37";"10";"35";1;-3;"OMA";"CLE";729
"7614";2008;"11";"04";2;"10";"52";"13";"09";0;-8;"STL";"IAH";668
"7615";2008;"09";"21";7;"17";"18";"17";"25";-2;-2;"SLC";"EKO";200
"7616";2008;"10";"02";4;"10";"17";"12";"09";-11;-3;"ORD";"ABQ";1118
"7617";2008;"03";"27";4;"09";"53";"11";"25";4;12;"DTW";"MHT";609
"7618";2008;"11";"13";4;"14";"13";"15";"45";38;31;"ATL";"OMA";821
"7619";2008;"07";"16";3;"12";"07";"12";"39";-1;2;"SLC";"GEG";546
"7620";2008;"07";"31";4;"11";"20";"13";"45";77;60;"CLE";"JAX";753
"7621";2008;"10";"08";3;"09";"11";"17";"54";47;21;"LAX";"PHL";2401
"7622";2008;"12";"28";7;"10";"18";"12";"05";-9;-7;"RSW";"CLT";600
"7623";2008;"10";"19";7;"07";"35";"09";"34";1;5;"EYW";"ATL";646
"7624";2008;"07";"06";7;"20";"40";"00";"37";22;30;"HOU";"BWI";1246
"7625";2008;"07";"06";7;"05";"52";"11";"03";-17;-8;"TUS";"ORD";1437
"7626";2008;"11";"02";7;"16";"50";"18";"12";-3;-5;"STL";"ORD";258
"7627";2008;"07";"19";6;"09";"59";"13";"31";-3;3;"SLC";"MSP";991
"7628";2008;"07";"04";5;"16";"21";"17";"52";-3;-4;"DFW";"MCI";460
"7629";2008;"05";"31";6;"17";"52";"19";"28";197;197;"IAD";"BOS";413
"7630";2008;"08";"02";6;"07";"25";"11";"06";-18;-5;"MDW";"MIA";1182
"7631";2008;"05";"11";7;"13";"30";"14";"08";17;0;"ATL";"PFN";247
"7632";2008;"03";"17";1;"17";"03";"19";"42";72;92;"MSP";"CLE";622
"7633";2008;"07";"06";7;"16";"59";"17";"26";-19;-1;"MCO";"MSY";550
"7634";2008;"02";"14";4;"16";"29";"17";"35";-3;-10;"DEN";"EGE";121
"7635";2008;"12";"02";2;"07";"45";"09";"53";28;25;"MKE";"DAY";284
"7636";2008;"09";"01";1;"09";"03";"10";"54";-11;-2;"IAH";"OAK";1628
"7637";2008;"11";"07";5;"22";"04";"23";"47";9;25;"DEN";"SEA";1024
"7638";2008;"05";"28";3;"18";"38";"21";"17";-22;-8;"DEN";"MSP";680
"7639";2008;"08";"27";3;"06";"20";"07";"01";4;-5;"OGG";"HNL";100
"7640";2008;"05";"31";6;"10";"29";"13";"50";20;-1;"IAH";"TYS";772
"7641";2008;"10";"22";3;"11";"30";"12";"34";-15;-5;"CLE";"DCA";310
"7642";2008;"10";"09";4;"18";"51";"20";"58";-21;-9;"BNA";"CLT";329
"7643";2008;"04";"16";3;"17";"49";"20";"19";-11;6;"AUS";"MSP";1042
"7644";2008;"03";"26";3;"13";"33";"14";"20";-5;-3;"SAN";"LAX";109
"7645";2008;"05";"19";1;"05";"59";"07";"51";-9;-1;"BTV";"DTW";536
"7646";2008;"05";"11";7;"16";"51";"17";"45";5;-8;"ATL";"MCN";79
"7647";2008;"05";"04";7;"09";"34";"11";"37";-3;-1;"TPA";"SDF";727
"7648";2008;"08";"28";4;"14";"28";"15";"27";-8;-2;"RIC";"ORD";642
"7649";2008;"07";"11";5;"18";"54";"20";"02";-7;-4;"MSY";"IAH";305
"7650";2008;"04";"02";3;"06";"42";"08";"01";-8;-3;"LAX";"PHX";370
"7651";2008;"02";"16";6;"22";"53";"00";"08";128;113;"DFW";"FSM";228
"7652";2008;"12";"22";1;"21";"19";"00";"24";35;39;"JFK";"MCO";944
"7653";2008;"10";"07";2;"11";"27";"13";"33";-20;-8;"PHL";"ATL";665
"7654";2008;"07";"14";1;"10";"03";"13";"33";-11;0;"DEN";"BNA";1013
"7655";2008;"03";"06";4;"14";"54";"16";"11";5;-5;"CHS";"ATL";259
"7656";2008;"06";"26";4;"06";"50";"08";"14";1;0;"SAN";"PHX";304
"7657";2008;"05";"28";3;"16";"40";"18";"26";10;-5;"HHH";"ATL";239
"7658";2008;"07";"19";6;"11";"25";"13";"40";-31;-5;"PHL";"TPA";920
"7659";2008;"06";"26";4;"20";"19";"21";"07";132;139;"HOU";"HRL";276
"7660";2008;"08";"25";1;"10";"13";"11";"05";-5;-2;"SLC";"LAX";590
"7661";2008;"07";"21";1;"00";"07";"01";"23";51;52;"ATL";"TPA";406
"7662";2008;"12";"05";5;"10";"41";"14";"44";-23;11;"IAH";"EWR";1400
"7663";2008;"06";"24";2;"13";"28";"21";"44";-10;-2;"LAX";"PHL";2401
"7664";2008;"09";"14";7;NA;NA;NA;NA;NA;NA;"IAH";"DFW";224
"7665";2008;"03";"13";4;"17";"10";"21";"53";3;10;"LAX";"DFW";1235
"7666";2008;"03";"25";2;"09";"55";"11";"04";4;5;"PHX";"SAN";304
"7667";2008;"04";"17";4;"10";"04";"14";"45";1;4;"DEN";"DTW";1123
"7668";2008;"10";"14";2;"07";"58";"09";"29";-1;1;"ORD";"DEN";888
"7669";2008;"09";"04";4;"09";"22";"11";"31";-13;-8;"SFO";"SEA";679
"7670";2008;"01";"13";7;"10";"38";"11";"58";-7;-2;"DAL";"MCI";461
"7671";2008;"05";"04";7;"11";"49";"13";"29";-1;4;"SJC";"PHX";621
"7672";2008;"12";"01";1;"19";"58";"21";"51";72;108;"PHL";"DEN";1557
"7673";2008;"06";"22";7;"16";"36";"17";"55";-9;-8;"SFO";"ACV";250
"7674";2008;"09";"09";2;"07";"33";"11";"35";4;8;"IAH";"BWI";1235
"7675";2008;"12";"30";2;"15";"38";"18";"00";0;18;"PHL";"MCO";861
"7676";2008;"04";"07";1;"12";"56";"15";"09";-7;-4;"BNA";"CLT";329
"7677";2008;"02";"15";5;"10";"11";"12";"15";-5;-4;"BNA";"DFW";631
"7678";2008;"04";"05";6;"08";"44";"10";"03";-2;4;"OAK";"SAN";446
"7679";2008;"02";"08";5;"15";"21";"16";"49";0;0;"OKC";"PHX";833
"7680";2008;"08";"20";3;"18";"33";"19";"16";-7;3;"DEN";"LAS";629
"7681";2008;"07";"14";1;"08";"54";"10";"08";-17;-11;"SGU";"SLC";269
"7682";2008;"04";"08";2;"14";"43";"18";"34";-17;13;"STT";"EWR";1634
"7683";2008;"10";"14";2;"14";"45";"14";"43";-16;-5;"TVC";"ORD";224
"7684";2008;"05";"12";1;"08";"57";"12";"24";27;-3;"MCO";"SEA";2553
"7685";2008;"04";"03";4;"12";"02";"14";"30";-5;-5;"LAS";"SLC";368
"7686";2008;"02";"25";1;"21";"40";"23";"04";19;-2;"DTW";"FWA";128
"7687";2008;"01";"30";3;"18";"28";"21";"34";49;53;"ORD";"LGA";733
"7688";2008;"08";"29";5;"13";"31";"14";"32";-8;-4;"LAX";"SJC";308
"7689";2008;"02";"04";1;"13";"10";"15";"28";-12;-5;"BNA";"AUS";756
"7690";2008;"08";"05";2;NA;NA;NA;NA;NA;NA;"IAH";"ORD";925
"7691";2008;"03";"26";3;"11";"33";"12";"49";-17;-2;"CLE";"EWR";404
"7692";2008;"01";"27";7;"08";"09";"11";"38";43;-6;"IAD";"LAX";2288
"7693";2008;"08";"31";7;"07";"51";"10";"41";-7;-9;"SNA";"SEA";978
"7694";2008;"10";"30";4;"15";"49";"18";"43";-8;-6;"ORD";"RDU";647
"7695";2008;"07";"27";7;"10";"55";"12";"27";2;5;"DEN";"OAK";957
"7696";2008;"12";"21";7;"10";"21";"12";"07";-8;-4;"TPA";"DFW";929
"7697";2008;"06";"06";5;"22";"55";"00";"17";72;81;"DTW";"ALB";488
"7698";2008;"11";"20";4;"10";"40";"12";"40";-7;-5;"IAH";"STL";668
"7699";2008;"03";"25";2;"13";"25";"21";"28";-25;-5;"SFO";"JFK";2586
"7700";2008;"11";"12";3;"14";"47";"16";"40";-20;-3;"MIA";"CLT";650
